Date,XEM,EOS,XMR,DOT,USDC,UNI,BNB,MIOTA,AAVE,SOL,BTC,ADA,USDT,ATOM,LINK,LTC,XRP,ETH,TRX,XLM,CRO,DOGE,WBTC
2021-04-01 23:59:59,0.38055548,5.62270839,252.4958215,37.67287759,1.00086919,28.73943227,335.21287849,1.64016881,377.61179926,19.08490113,59095.80797806,1.18924435,1.00046387,19.64423802,30.23322029,204.11252259,0.57929188,1977.27688844,0.08612,0.43251203,0.22130489,0.06198606,59071.53463139
2021-04-02 23:59:59,0.38233028,6.29863,260.85083845,41.16428269,1.0003495,30.1756456,339.00772696,1.701439,406.69230308,19.81022269,59384.3133586,1.1965094,1.0005762,20.41269041,32.53325019,213.22838562,0.6165688,2143.22563228,0.09255212,0.44658496,0.23070691,0.05766378,59351.16016263
2021-04-03 23:59:59,0.38877084,5.45380913,260.88835977,41.64603202,1.00279087,29.54988535,323.13352019,1.5416244,385.42057192,22.55227712,57603.88917376,1.17327738,1.00308528,20.26838186,29.53488876,197.14820308,0.59091504,2028.4224386,0.10207168,0.41805404,0.21598311,0.0558036,57611.91231682
2021-04-04 23:59:59,0.41623721,6.34845883,261.99031547,44.65221029,1.00295733,31.06555543,351.62439684,1.60786601,404.30973507,24.06132316,58758.55629127,1.19141987,1.00340205,21.73773211,30.95728118,204.04290553,0.64672914,2093.12285275,0.12937339,0.43780683,0.22916112,0.0574037,58592.25936047
2021-04-05 23:59:59,0.42606377,6.7072772,263.92265482,45.79722903,1.00004472,30.79484599,367.77249051,1.72461097,397.92455936,22.98428282,59057.87896588,1.2142998,1.00025367,21.46270972,32.396655,221.06904212,0.92047305,2107.88709669,0.13672526,0.5363666,0.24684827,0.05969593,58570.26003539
2021-04-06 23:59:59,0.47866916,6.66424193,271.04308526,43.43019764,1.00142253,31.32274785,403.5907625,1.81035797,383.98994248,24.95714641,58192.35868406,1.25535429,1.00167979,21.7734846,34.79787992,237.66490597,1.09626562,2118.37895913,0.12437441,0.54274415,0.23104184,0.06445823,58027.45185475
2021-04-07 23:59:59,0.38052139,5.87846207,257.74287163,39.59401474,1.00223668,28.59392519,374.65880229,1.65737191,350.995831,26.47807994,56048.93781271,1.17514881,1.00185473,19.583047,31.17518381,219.42367841,0.91757616,1971.07725542,0.11028233,0.47328047,0.18872076,0.05902847,56272.28270435
2021-04-08 23:59:59,0.41933427,6.43949108,269.99625199,41.36595051,1.00023984,30.22243116,418.03838234,1.89843445,377.93119268,27.03398715,58323.95357975,1.21943585,1.00016716,20.51900069,32.74489781,227.00301798,1.05275643,2088.57365088,0.12306971,0.50681599,0.20334856,0.06146385,58232.90649007
2021-04-09 23:59:59,0.40598118,6.21458435,273.83755533,40.84930674,1.00149293,29.56221964,453.17848235,1.87018552,359.48357425,27.77827443,58245.00300108,1.20353954,1.00109783,21.3995859,31.63246748,221.86236305,1.02083654,2072.10887563,0.1159342,0.48638725,0.21011964,0.06168375,58269.92961252
2021-04-10 23:59:59,0.41620565,6.61133743,292.86569891,41.62615053,1.00059054,29.79238981,472.56034233,2.07704281,367.26334069,26.84140371,59793.23541009,1.21875827,1.0004688,21.05586532,31.89926129,255.62019755,1.37441607,2135.9422007,0.1259832,0.56182902,0.21518136,0.06384492,59746.68577614
2021-04-11 23:59:59,0.44320731,6.74406484,327.31727212,41.42339827,1.00286998,29.97910154,525.38556899,2.09998985,373.37874338,27.9318899,60204.96491379,1.26673468,1.00217661,23.34590421,33.91918249,253.63446683,1.36053004,2157.65703708,0.12235264,0.58880994,0.21348582,0.07464893,60154.70447274
2021-04-12 23:59:59,0.42207977,6.48246117,315.53905198,40.4974979,1.000371,36.7548148,598.72264749,1.99917644,396.53613746,28.51212449,59893.45188869,1.31612697,0.99993669,22.04622919,33.10542637,244.49437292,1.46773497,2139.35319598,0.12904841,0.59059241,0.20934023,0.07076687,59927.61505288
2021-04-13 23:59:59,0.42422224,7.3794546,327.21765682,42.94790898,0.99945584,35.32225973,549.58653697,2.16484422,398.28391889,27.43555345,63503.45793019,1.41178614,0.99927457,23.86588797,35.45663544,266.98147112,1.79400136,2299.18778599,0.14629826,0.65535599,0.22480498,0.09344469,63436.57977955
2021-04-14 23:59:59,0.41960403,7.68199919,321.66006721,42.64084196,1.00143641,36.15106629,549.59186816,2.1261024,430.41622827,26.47511075,63109.69593464,1.45542011,1.00158989,27.10128601,41.42370789,279.7484056,1.83923574,2435.10501889,0.14069403,0.63673458,0.24237387,0.12151736,63127.86119
2021-04-15 23:59:59,0.43869704,7.8940412,344.24447194,43.51597027,1.00032616,37.84837046,542.6320949,2.1853858,466.16483587,27.81831384,63314.01084504,1.48158783,1.00087713,27.97422338,42.75316098,286.59059203,1.76606672,2519.11610012,0.16464966,0.64103984,0.24519625,0.18220744,63187.94189239
2021-04-16 23:59:59,0.45829549,8.53434191,341.74034342,41.53797586,1.00103346,36.27966064,510.22019491,2.53224971,442.19440065,25.39736605,61572.78960116,1.41694879,1.00234538,25.57723046,42.10155257,310.61273991,1.55752673,2431.94650379,0.16208884,0.61326312,0.23704246,0.36587002,61647.07838067
2021-04-17 23:59:59,0.47656932,7.8816891,367.49863558,42.53594924,1.01049621,35.09549297,520.41674735,2.3571985,430.1746817,25.09987446,60683.82123331,1.38486887,1.01152966,24.64755595,40.37206552,304.75991539,1.56005467,2344.89498097,0.15743499,0.59925456,0.23837054,0.28417344,60753.66771379
2021-04-18 23:59:59,0.40365821,7.24290858,337.78583545,37.34743111,1.00009452,31.74631832,481.03425396,2.37976867,382.07509899,32.30291905,56216.18500243,1.27550088,1.00010421,21.37764444,39.06591248,273.09882697,1.4059981,2237.13702776,0.1428787,0.54473406,0.20655052,0.32047533,56190.55596866
2021-04-19 23:59:59,0.37739248,6.62622189,355.63291571,34.81667125,0.99996707,31.44609719,505.09292344,2.08919046,346.81257565,31.67589453,55724.26709807,1.19795885,0.99986532,19.28563883,35.87938291,261.91921665,1.31504432,2166.1887655,0.13023896,0.50123362,0.1952872,0.40731778,55744.0078023
2021-04-20 23:59:59,0.37151368,6.68496802,401.20788588,35.44443611,1.00005423,31.96318937,587.029086,2.19536656,361.60819853,31.77005352,56473.0322808,1.26593427,0.99993812,21.25010433,38.95063527,260.94134637,1.38329899,2330.21093719,0.13303487,0.52794989,0.19559043,0.31949967,56477.14064212
2021-04-21 23:59:59,0.35722344,6.34776003,379.78096414,33.87103012,1.00013383,33.60399021,546.02357326,2.06654654,354.13844062,32.5130438,53906.08804584,1.2067348,0.99993175,19.63514697,36.43635796,258.80559248,1.29649777,2364.75182249,0.12307985,0.49208796,0.19280672,0.30692451,54024.74973271
2021-04-22 23:59:59,0.29878418,5.86122271,348.03997437,32.98847419,1.00002821,34.13132198,506.01300652,1.83024953,362.2285832,38.87975927,51762.27205146,1.14701712,1.00008959,18.7723252,35.23340693,253.07834802,1.15968188,2403.53524134,0.11012968,0.45034616,0.17559361,0.26096732,51667.877282
2021-04-23 23:59:59,0.28865305,5.57185279,354.88341941,32.22798449,0.99997809,32.88169163,526.56524857,1.87309601,345.65529566,36.97842065,51093.65070999,1.15570193,1.00016189,20.47758324,35.0584784,241.35878519,1.1696597,2363.58620073,0.10902453,0.45089188,0.17259766,0.24850933,51133.23697259
2021-04-24 23:59:59,0.26914586,5.07901572,380.51384061,28.93283285,1.00006491,30.11583815,496.41506617,1.66513049,317.49933002,40.73731561,50050.86821565,1.10135493,0.99990911,18.39421191,31.12519769,224.83576607,1.04870583,2211.62580802,0.10270624,0.42574584,0.16603698,0.27021226,50092.5801258
2021-04-25 23:59:59,0.26825311,4.9807062,355.37060449,29.76249034,1.00017852,33.88875065,505.07705473,1.63500916,346.99324847,47.3676269,49004.25326318,1.08825032,0.99993413,18.65067122,31.54062138,223.63285928,1.03225582,2316.05965928,0.10147089,0.41643824,0.16841391,0.25111084,49134.72762908
2021-04-26 23:59:59,0.31531508,5.85606286,402.40958108,33.40662676,0.99998687,37.94541273,534.57769122,1.99046867,405.15672313,43.97651543,54021.75478737,1.23401945,1.0000417,22.0742303,35.13598467,247.40592248,1.36850552,2534.4817987,0.11729479,0.48560983,0.18748403,0.27067449,54092.54924012
2021-04-27 23:59:59,0.34777668,6.0460677,402.76592983,34.70315875,0.99992701,39.61473184,568.47054794,2.20815809,440.22324594,43.2390029,55033.11801332,1.30692719,1.00006249,23.04837231,36.80806926,259.65229592,1.40095461,2662.86524559,0.12579393,0.5094793,0.19399519,0.2721883,55047.08672741
2021-04-28 23:59:59,0.33443655,5.96089324,414.48049468,33.967554,1.00019873,42.80321249,562.63256836,2.18904521,460.35151028,44.82598502,54824.70489507,1.33566594,1.00005234,22.95691795,36.22083668,258.50517094,1.35860097,2746.38005291,0.12268425,0.49734937,0.18702678,0.32368163,54830.5904877
2021-04-29 23:59:59,0.33466155,5.8877357,407.36011237,35.96815555,1.00014365,41.03312655,599.7065421,2.10181624,438.70997496,42.46054046,53555.10849133,1.3080138,0.99996558,22.12502731,36.44501912,255.58527087,1.3993598,2756.87699416,0.1212654,0.49179688,0.18453121,0.30516938,53647.60352689
2021-04-30 23:59:59,0.35257073,6.44322701,421.89082777,36.54066328,0.99982417,40.69766537,624.08056078,2.14907015,444.72879905,42.95600088,57750.17734563,1.35244901,1.00000862,22.72773528,38.12850618,271.16707826,1.59167357,2773.20713193,0.13222902,0.52952624,0.19826524,0.33756111,57880.62807351
2021-05-01 23:59:59,0.35129297,6.61410264,426.27910906,36.92968465,1.00015383,40.19977427,619.34722929,2.10979698,503.86568384,49.50802136,57828.05063222,1.35307116,1.00011075,23.81965762,41.11626023,276.83352024,1.65102495,2945.89270802,0.13110811,0.53980174,0.19425865,0.39298743,57790.94522217
2021-05-02 23:59:59,0.34101118,6.52820095,405.12923593,36.65453024,0.99994853,42.32731437,622.10101373,2.04390436,483.41444421,46.89098709,56631.07741255,1.32681236,1.00013222,23.09726427,39.50485664,269.10436986,1.56264103,2952.05605494,0.12765305,0.55949182,0.18704489,0.3760461,56381.79120184
2021-05-03 23:59:59,0.34881234,6.81549676,411.84068984,37.2552079,1.00010383,42.31752885,675.68407747,2.08293704,519.06942055,45.93368941,57200.29122289,1.36202978,1.00016493,22.96747505,42.05980711,294.70401603,1.5559947,3431.08613981,0.13161447,0.55214185,0.18784121,0.44170671,57419.66263845
2021-05-04 23:59:59,0.31101158,6.36703997,380.206495,34.85350908,1.00019481,43.16450615,611.2003008,1.83349174,453.35241136,42.7295562,53333.53775274,1.2741105,0.99995116,21.04228675,45.68613929,306.23450395,1.39237606,3253.62947001,0.11939428,0.50332286,0.16589647,0.54133438,53304.35824351
2021-05-05 23:59:59,0.37191695,8.78454775,417.20887496,40.49504611,1.00011763,42.49618733,651.66270747,2.02895528,480.03080165,44.92357516,57424.00594813,1.47552896,0.99987478,24.76270742,49.42929628,356.03707899,1.61451155,3522.78318978,0.14635251,0.6034291,0.18440218,0.65763288,57558.32965608
2021-05-06 23:59:59,0.38781867,11.43225797,422.51740653,41.53346783,1.00005478,40.22020652,633.28039598,2.21385987,452.40875669,43.45567555,56396.51416376,1.65012351,1.00016893,25.53327512,47.1274018,353.51035114,1.60058065,3490.88045894,0.15177265,0.65103201,0.1899728,0.58080387,56543.90711398
2021-05-07 23:59:59,0.39852264,10.42617663,457.14500168,39.92985068,1.00007692,39.78305305,624.56330073,2.18422491,445.22238064,43.15501855,57356.40187692,1.6534527,1.00016611,28.74724687,49.31119929,346.25356951,1.58175517,3484.72889546,0.14767983,0.63037681,0.19014458,0.68477698,57509.28203286
2021-05-08 23:59:59,0.38103947,10.35912473,475.47278566,39.83269154,1.00003381,40.40708818,646.10081969,2.15938603,466.31755388,45.56153042,58803.77580865,1.61955362,1.00007757,29.43514958,48.60890475,346.3687306,1.56259835,3902.64773368,0.1431106,0.61655136,0.18116205,0.63643918,59290.92733346
2021-05-09 23:59:59,0.37658782,10.53115275,483.58361153,40.31284249,1.00005229,39.43003307,662.2285746,2.26335289,459.58723356,44.33019564,58232.3161419,1.77056202,1.00005767,28.77955316,52.19869656,386.45077919,1.53529288,3928.84470583,0.14287514,0.6285886,0.17749957,0.57007049,58269.82650108
2021-05-10 23:59:59,0.3336495,9.25565747,441.63737352,36.54177226,1.0000173,36.38795258,631.35200714,2.01361496,433.0535672,42.9096342,55859.79754454,1.64469609,1.00013654,25.33628698,46.46869475,359.32930323,1.38900575,3952.29387234,0.12715927,0.6595791,0.15621066,0.44996367,56110.16418314
2021-05-11 23:59:59,0.35889759,14.36554194,453.53113633,38.64228338,1.0001674,38.4899796,672.33394593,2.11516603,457.17806873,44.57746773,56704.5730585,1.76407741,0.99996725,26.90596678,48.75476338,377.38879964,1.47768244,4168.70104865,0.13882585,0.7299956,0.17369025,0.49523086,57035.1217856
2021-05-12 23:59:59,0.29089968,10.28460211,392.38294203,34.0313921,1.00009685,36.03806779,588.18519356,1.75005219,490.57903135,42.45731054,49150.53387514,1.55277474,0.99999281,22.67820971,41.03371024,303.08485491,1.24786361,3785.84860304,0.11869919,0.58870461,0.15413759,0.38537602,49433.48091981
2021-05-13 23:59:59,0.30879805,10.64987883,402.35749427,40.03165509,0.99982437,37.36915995,571.43453452,1.96177167,508.62279907,40.99785093,49716.19160254,1.93366833,0.99986797,23.54801357,43.0898316,316.90934375,1.35891006,3715.14846639,0.12147282,0.64415073,0.16168471,0.49037394,49687.08112452
2021-05-14 23:59:59,0.31936316,11.17853804,412.54042006,47.94594002,0.99996213,40.32621293,603.12827135,1.95440793,594.55687732,42.71786492,49880.53342038,2.00479628,0.99996491,25.76825673,46.54690337,326.23386846,1.40291747,4079.05745857,0.12477582,0.6680418,0.16449628,0.55960438,50099.0692121
2021-05-15 23:59:59,0.29689987,10.23040966,382.39889569,43.53863138,1.00009016,36.57718291,563.04166633,1.85308117,516.16936703,43.46130814,46760.18656071,2.17402734,0.99982253,24.57972633,41.49831171,299.77251044,1.48588012,3638.12204192,0.12069062,0.67624091,0.15412365,0.50797205,46873.4121147
2021-05-16 23:59:59,0.29910547,10.12102985,390.91467801,42.6315128,1.00015547,36.56150503,562.82985597,1.99776622,526.2147085,47.20082674,46456.05847448,2.30911258,0.99997528,24.3237534,40.73714996,296.62703675,1.45260573,3587.50620646,0.11950581,0.71430191,0.15141395,0.51489521,46391.50876738
2021-05-17 23:59:59,0.27516514,9.15076131,339.8818286,38.71015867,1.00009976,33.28563801,511.96439791,1.8522291,574.25943504,46.86320579,43537.51138918,2.03222585,0.9998022,21.10904437,37.1944393,281.76930683,1.49630034,3282.39779583,0.11287009,0.64560131,0.14332767,0.48789165,43538.52809983
2021-05-18 23:59:59,0.28856899,9.33297233,341.26158168,40.64535668,1.00001839,35.07203032,508.02230499,1.88933282,632.26648755,55.91096029,42909.40092517,2.00366235,1.00068048,22.82376307,42.54531612,294.6193151,1.5907339,3380.0700925,0.11638647,0.64711452,0.14771085,0.47611501,43099.41398235
2021-05-19 23:59:59,0.19351548,5.75589399,200.02718684,25.2271421,0.99992609,23.42795801,339.02548616,1.14167045,418.369321,35.10718335,37002.4404659,1.48252148,1.00161636,13.93735232,26.70195995,189.52017899,1.07031315,2460.67920048,0.07933165,0.4504267,0.12127186,0.33312345,37000.04184354
2021-05-20 23:59:59,0.224205,6.67174097,282.42338338,29.15056918,0.99988004,26.39457361,393.61277044,1.33314691,468.81267809,44.74274669,40782.73826245,1.81046891,1.00185206,16.99842979,30.78122907,212.27613741,1.18553663,2784.29415835,0.0895967,0.49759036,0.12740548,0.40019368,40761.14996506
2021-05-21 23:59:59,0.20282134,5.56042624,256.76641865,24.46397045,1.00041709,21.90126016,326.29632017,1.10205842,373.41851052,38.81285182,37304.69067136,1.55227651,1.00188755,13.56206809,25.57757684,180.19703077,1.0069763,2430.62138539,0.07792124,0.41935499,0.12073228,0.35938192,37303.96545029
2021-05-22 23:59:59,0.19328842,5.11459009,231.61368695,22.01452423,1.00080685,20.38345517,299.50409384,1.02079739,334.48069393,31.31558234,37536.63111241,1.46362221,1.00155538,12.23784493,23.29215752,169.5945621,0.90631728,2295.70565666,0.075359,0.38995337,0.11809805,0.34237123,37619.23574488
2021-05-23 23:59:59,0.16336757,4.32114288,227.92907184,18.02944198,1.00042174,16.83633451,262.94567329,0.91143308,295.08922914,24.6887481,34770.58362292,1.32543642,1.00167359,11.73848318,20.0083736,143.51935628,0.79701534,2109.57985208,0.06318105,0.36780487,0.09707265,0.30807063,34904.07773422
2021-05-24 23:59:59,0.1908937,5.607606,255.36768687,23.1990897,1.00028747,24.62764998,345.30963601,1.07309074,385.57160812,31.28357082,38705.97863723,1.54948454,1.00147161,14.44259402,26.36295868,183.99412311,0.99283503,2643.5909947,0.07672266,0.43970183,0.12213217,0.36616223,38770.43572648
2021-05-25 23:59:59,0.18843802,5.70749422,247.11301538,22.13013035,0.9999299,25.1950171,344.11397236,1.08158089,371.38023972,29.99707775,38402.22385137,1.55536852,1.0011486,13.91077807,27.62983793,183.49789699,0.97618689,2706.62898111,0.07728137,0.42881321,0.12277305,0.34630195,38409.56818005
2021-05-26 23:59:59,0.2146049,6.43280913,268.57833522,24.54968784,1.00041767,29.36829573,379.85430638,1.28580177,414.93294547,35.53981588,39294.19738214,1.78270247,1.00176644,15.26393561,33.98487499,199.22433183,1.0337254,2888.69868104,0.08324077,0.44467373,0.13076995,0.35369307,39377.94197607
2021-05-27 23:59:59,0.20312975,6.97382882,250.66959332,23.85298245,1.00024939,28.37033434,367.65579371,1.16605506,369.97811139,33.58459127,38436.96853505,1.64595952,1.00099112,14.41951447,31.51471335,193.1210965,0.97023464,2736.48858585,0.07915143,0.41859093,0.12866542,0.33294531,38495.1622238
2021-05-28 23:59:59,0.18030926,6.12092142,262.82053673,21.41009275,1.00019569,25.92494516,329.87991146,1.04225366,320.3811519,29.0392767,35697.60639024,1.51198699,1.00048137,12.71808147,27.95169276,177.32066097,0.90014845,2419.90629016,0.07208664,0.39879243,0.11385487,0.31120487,35999.61465642
2021-05-29 23:59:59,0.17567779,6.01834523,242.68447412,19.86337513,0.99990108,23.17946491,305.05216646,0.9755483,297.89964198,27.37642132,34616.06800347,1.4062323,1.00039212,12.06832355,25.39863991,163.80810442,0.83178801,2279.51417661,0.06878348,0.36715712,0.11128515,0.30310971,34692.2484778
2021-05-30 23:59:59,0.18178768,6.04230109,262.33375548,20.47398745,0.99949847,25.74251926,325.78403859,1.03355951,325.1483991,28.60265892,35678.12920411,1.57727861,1.00006295,12.5888373,26.86960307,170.97822469,0.90660881,2390.305302,0.07203628,0.37568756,0.1121849,0.30222359,35663.08895633
2021-05-31 23:59:59,0.19516366,6.64687625,272.91950631,23.43092808,1.00026444,28.36971009,354.32934483,1.11546203,383.08341024,32.81624582,37332.85368874,1.74277833,1.00053281,13.9941215,32.08858561,188.03367237,1.04658407,2714.94534372,0.07692039,0.40340725,0.12561707,0.32581045,37391.82184235
2021-06-01 23:59:59,0.1885995,6.30136208,265.77483576,22.81084573,1.00002504,27.3952343,362.79464562,1.12229265,372.8724613,30.9852604,36684.92451667,1.73475328,1.00010865,13.75741809,30.69901269,182.9806911,1.01100086,2633.51841662,0.07613585,0.41770956,0.12308763,0.37007655,36706.41877206
2021-06-02 23:59:59,0.19504231,6.37369364,294.09207249,25.95772798,1.00027737,27.63148036,401.26231473,1.28150304,384.40269091,33.95631637,37575.17957566,1.75282424,1.00055005,14.85279319,30.65630176,187.263982,1.02440033,2706.12497095,0.0780411,0.41901047,0.13040256,0.42337353,37648.3700934
2021-06-03 23:59:59,0.20571079,6.52876805,308.18877112,27.01345782,1.00024168,28.63080951,427.80792961,1.37648529,397.49794841,39.47090699,39208.76599489,1.84047105,1.00057072,16.63729525,32.19055828,193.08618431,1.04532119,2855.12653096,0.08211933,0.42534299,0.13336542,0.39996289,39154.92789576
2021-06-04 23:59:59,0.18735515,6.02204615,287.4637161,25.00829946,1.00074936,26.44299507,391.39531064,1.25342464,373.88263034,37.41507138,36894.40532994,1.71090831,1.00103757,15.08472673,28.87575325,178.87201467,0.97019603,2688.19499931,0.07725166,0.38503902,0.12137417,0.37632255,36938.9944354
2021-06-05 23:59:59,0.18063309,5.77929805,264.30828761,23.81677127,1.00018434,25.60755124,390.43184585,1.21486939,356.66771648,39.58540119,35551.95872588,1.65900908,1.00031258,14.87379772,27.12679708,173.02871738,0.92328578,2630.57680077,0.07559645,0.37537959,0.11914423,0.3721774,35579.82810664
2021-06-06 23:59:59,0.18771757,5.85413058,272.5946848,24.20159944,1.00057698,25.91248083,393.82021338,1.25128027,365.66003352,42.30837824,35862.37772747,1.67824828,1.00083959,15.09888382,27.55157687,176.63943035,0.94528629,2715.09266119,0.07750709,0.38125534,0.12429435,0.37180708,35851.13573972
2021-06-07 23:59:59,0.17099717,5.17529054,248.93337213,21.62695835,1.00053988,24.19516632,357.31021714,1.09564115,333.88496551,38.2623335,33560.70783776,1.56410597,1.00078862,13.41445135,24.52720963,161.7327963,0.86115488,2590.26330395,0.07162098,0.34623223,0.11576074,0.33104994,33646.21265275
2021-06-08 23:59:59,0.1654992,5.06735482,254.87542146,21.74526987,1.00049674,23.5302181,354.00137418,1.15270819,331.01690893,41.51781354,33472.63174808,1.58802982,1.00119008,13.63086725,24.17489797,161.16107039,0.87578752,2517.43862412,0.0726329,0.35056711,0.11417881,0.32768651,33457.48690444
2021-06-09 23:59:59,0.1738607,5.31672029,274.3316535,23.18493857,0.99995007,25.12730308,375.73467174,1.17939029,338.5967323,42.03177788,37345.12148619,1.62482593,1.00057216,13.93913485,25.56934195,172.13865223,0.92003365,2608.26698585,0.07537511,0.36429074,0.12307228,0.34333093,37322.84919926
2021-06-10 23:59:59,0.17019803,5.0808849,255.35590299,22.68481641,1.0003166,23.5971588,352.18318757,1.11036812,310.14837954,41.09867281,36702.59937466,1.53185675,1.00073789,12.80816122,23.1006791,168.20305888,0.86918199,2471.51867508,0.07260882,0.33921014,0.11745762,0.3263507,36711.75192393
2021-06-11 23:59:59,0.16414481,4.91951768,242.98160343,20.9858573,1.00043475,21.85097044,345.93367393,1.03827897,285.08174445,36.0460873,37334.39952553,1.43637815,1.0005113,11.93714826,21.47896799,162.88053121,0.84845025,2353.76868661,0.06914333,0.31866094,0.11797314,0.31935918,37259.91979465
2021-06-12 23:59:59,0.15696844,4.83296893,242.96052121,20.77703646,1.00113594,21.32251526,343.74102005,1.01761908,278.51403806,36.44168945,35552.51714847,1.48022006,1.0011399,11.61866456,21.68654584,162.01486248,0.83268337,2372.48445358,0.06811941,0.32829736,0.11245501,0.31208361,35586.76506316
2021-06-13 23:59:59,0.16554718,5.09035153,261.19461432,22.07633422,0.99963004,23.27432047,366.64895352,1.09262394,317.12916788,38.77043536,39097.86089667,1.55835861,0.99973289,12.50014734,23.33760127,170.93088348,0.88316045,2508.39163246,0.07155609,0.34473023,0.12015703,0.32438177,38899.29583171
2021-06-14 23:59:59,0.16999141,5.12766071,269.93547313,22.2053555,1.00003023,23.40723795,368.79275866,1.09321459,317.90136333,38.71305293,40218.47785943,1.57510989,1.00062581,12.61107974,23.86089948,172.94910161,0.89289677,2537.8911584,0.07225158,0.34830177,0.12217272,0.33208479,39901.55563599
2021-06-15 23:59:59,0.17275504,5.28431461,279.49569304,24.76083633,1.00028435,24.18085206,373.56615382,1.14802023,319.75729172,41.15364704,40406.26898673,1.59775557,1.00037721,13.3602947,26.08422722,178.65942373,0.88980016,2610.93672749,0.07255148,0.34381443,0.11961407,0.32838122,40438.42242212
2021-06-16 23:59:59,0.16441363,4.86366867,262.21863778,22.97217496,1.00016764,21.832226,347.03343605,1.0635424,290.26850308,39.70361677,38347.06322666,1.48257293,1.0000229,13.38144006,23.01507766,166.45893627,0.83190807,2367.6634963,0.06891662,0.31737312,0.11406148,0.30776119,38333.12985098
2021-06-17 23:59:59,0.16230614,4.86891795,277.1090278,22.51145401,1.00071689,22.15489122,352.73851932,1.09809748,292.91462583,39.26459349,38053.50417253,1.48219392,1.00074513,13.60036792,23.35679139,167.05569312,0.84143816,2372.00202359,0.07382187,0.31756078,0.11437088,0.30649565,38009.69964626
2021-06-18 23:59:59,0.15226029,4.56096507,264.84450794,21.39889603,1.00138354,20.39336123,336.80968918,1.0086972,264.35209385,36.64879726,35787.24478177,1.41539597,1.00174913,12.42953431,21.21115148,156.35563028,0.79764845,2231.73314201,0.06958385,0.29765582,0.10589558,0.29347221,35772.05213657
2021-06-19 23:59:59,0.14773017,4.48241313,270.52072806,20.35594177,1.00138626,19.91080622,335.71284371,0.96652605,256.35608875,35.35343464,35615.86927002,1.39056985,1.00145053,11.94155811,20.42398275,153.29544922,0.7616733,2178.49913873,0.0687217,0.29079876,0.10840062,0.28735578,35607.27756877
2021-06-20 23:59:59,0.14272239,4.5169318,264.60087117,20.6723643,1.00096177,20.80651277,340.06718574,0.96293098,273.49936021,35.32201165,35698.29644336,1.42918763,1.00087549,12.01341165,21.73541643,155.09258447,0.77637699,2246.36453295,0.06783275,0.29763036,0.10819121,0.28090031,35670.93128632
2021-06-21 23:59:59,0.10691349,3.52517961,203.36182445,15.76990391,1.00025988,15.85063849,270.98443944,0.7496985,212.98946504,26.65740024,31676.69373254,1.17747986,1.00008932,9.54827614,17.42409727,124.78646256,0.61038802,1888.44749682,0.05358428,0.23666702,0.09096408,0.17869117,31662.63781054
2021-06-22 23:59:59,0.09600398,3.38662092,201.53152881,14.65241199,1.00080515,16.3802756,261.81808367,0.7166771,205.75170322,26.77185571,32505.6598245,1.15325442,1.00100216,8.97330087,16.8064919,119.60268257,0.54506708,1874.95002135,0.05093979,0.23463027,0.08853063,0.19103065,32448.80416062
2021-06-23 23:59:59,0.1109789,3.68247273,212.46378384,16.14248997,1.00047021,17.8716959,294.49029442,0.79234621,214.09076815,30.04888728,33723.0289781,1.25289584,1.00074583,10.09749195,18.38720423,128.67498521,0.62653535,1989.73627073,0.05572165,0.25717496,0.09477718,0.23217351,33736.60977678
2021-06-24 23:59:59,0.11691044,3.91090965,225.06805257,16.25365762,1.00012618,18.0547136,308.39704667,0.83587796,210.85982427,31.18103477,34662.43589358,1.35608726,1.00014878,10.33978257,19.03735827,134.48460053,0.67199983,1988.45627579,0.06602454,0.26776888,0.10080688,0.26278229,34668.0398163
2021-06-25 23:59:59,0.10609517,3.55043096,196.50369613,14.46769563,1.00001683,15.90518993,281.6209029,0.77247599,187.16875432,28.69886234,31637.78005541,1.25647848,0.99984496,9.14110998,16.93096725,125.68774237,0.61332274,1813.21723241,0.06160129,0.24259402,0.09495743,0.23915293,31733.60075059
2021-06-26 23:59:59,0.10770987,3.56373086,202.77748245,14.49961244,1.00143569,16.10042424,279.43804329,0.7853564,186.97187502,29.7128554,32186.27767093,1.25043983,1.0012141,9.54361847,16.95522134,126.65725815,0.61543549,1829.23921725,0.06269557,0.24930914,0.09536929,0.2447839,32055.92599362
2021-06-27 23:59:59,0.11260571,3.76642261,211.19907236,15.01559423,1.00059122,17.09566736,290.56701985,0.79654737,202.67640068,31.92939059,34649.64458753,1.33520171,1.00064173,10.04968369,18.3441403,132.34789169,0.64692267,1978.89466209,0.0647795,0.25864757,0.10626715,0.26444968,34590.68663608
2021-06-28 23:59:59,0.11680376,3.84092529,212.448741,15.74037753,0.99992529,17.6838602,289.53411822,0.81721865,226.37249247,32.92778164,34434.33531428,1.32475207,0.99992833,10.84878229,18.77398814,137.37085321,0.64374639,2079.65743586,0.06523091,0.26350837,0.10906214,0.2568567,34366.25611107
2021-06-29 23:59:59,0.127813,4.10953353,217.1449805,16.2533695,1.00006596,18.55432976,300.21154806,0.83998142,236.76587081,33.86680149,35867.77773549,1.36843749,1.00002372,11.57971156,19.46001092,143.70291762,0.70172477,2160.76835244,0.067691,0.28081798,0.11535536,0.26276884,35900.97542985
